,0,1,2,3,4,5,6
0,-0.9367647058823529,-1.3178928247048138,-0.8961424332344213,-1.1796988829528898,-1.0551330798479088,-1.2700922266139658,-0.9353202282815473
1,-0.9394607843137255,-1.3233424159854676,-0.9000989119683481,-1.1826129188926664,-1.0522813688212929,-1.2714097496706191,-0.9365884590995561
2,-0.8455882352941176,-0.8474114441416893,-0.7161226508407518,-0.9422049538610976,-0.7870722433460076,-0.8959156785243741,-0.657577679137603
3,-0.5992647058823529,0.18891916439600362,0.2818991097922849,-0.10490529383195726,-0.10123574144486693,0.03293807641633729,0.3462270133164236
4,0.09779411764705882,1.0299727520435968,1.4183976261127595,1.2200097134531327,0.3217680608365019,1.4031620553359683,2.077996195307546
5,-0.34681372549019607,-0.02815622161671208,0.03758654797230465,0.09956289460903352,-0.279467680608365,-0.057971014492753624,0.4850982878883957
6,-0.41911764705882354,-0.32515894641235243,-0.32245301681503463,-0.41379310344827586,-0.407319391634981,-0.4624505928853755,-0.31642358909321494
7,-0.41102941176470587,-0.405086285195277,-0.4075173095944609,-0.412821758135017,-0.4296577946768061,-0.5599472990777339,-0.3804692454026633
8,-0.31323529411764706,-0.4604904632152589,-0.34520276953511375,-0.3559980573093735,-0.33982889733840305,-0.3227931488801054,-0.3272035510462904
9,-0.26495098039215687,-0.37693006357856496,-0.2868447082096934,-0.3132588635259835,-0.34695817490494296,-0.4308300395256917,-0.2967660114140774
10,-0.32279411764705884,-0.45231607629427795,-0.26508407517309596,-0.3593977659057795,-0.4225285171102662,-0.3702239789196311,-0.3043753963221306
11,-0.2465686274509804,-0.38419618528610355,-0.2799208704253215,-0.3593977659057795,-0.405893536121673,-0.36495388669301715,-0.2187698161065314
12,-0.18529411764705883,-0.296094459582198,-0.17309594460929772,-0.24429334628460417,-0.28564638783269963,-0.30171277997364954,-0.20164870006341154
13,0.10465686274509804,0.20345140781108084,0.44510385756676557,0.42010684798445846,0.15446768060836502,0.2463768115942029,0.3969562460367787
14,0.7473039215686275,0.9191643960036331,1.149357072205737,1.3477416221466731,0.5318441064638784,1.0764163372859026,1.7552314521242867
15,0.3362745098039216,0.3315168029064487,0.3818001978239367,0.4235065565808645,0.11834600760456274,0.36231884057971014,1.032974001268231
16,-0.12450980392156863,-0.3060853769300636,-0.2532146389713155,-0.20446818844099077,-0.35503802281368824,-0.3333333333333333,0.07863031071655041
17,-0.1821078431372549,-0.5622161671207992,-0.4342235410484669,-0.3564837299660029,-0.4752851711026616,-0.42555994729907776,-0.19086873811033608
18,-0.37941176470588234,-0.6412352406902816,-0.5835806132542037,-0.5172413793103449,-0.6031368821292775,-0.6073781291172595,-0.39759036144578314
19,-0.7502450980392157,-1.0381471389645776,-0.7556874381800198,-0.9188926663428849,-0.8788022813688213,-0.9499341238471674,-0.7165504121750158
20,-0.8377450980392157,-1.1889191643960035,-0.798219584569733,-1.052938319572608,-0.9534220532319392,-1.1409749670619236,-0.8535193405199747
21,-0.9350490196078431,-1.315168029064487,-0.8951533135509396,-1.1801845556095192,-1.054657794676806,-1.2714097496706191,-0.9359543436905516
22,-0.9394607843137255,-1.3215258855585832,-0.9000989119683481,-1.1816415735794075,-1.0541825095057034,-1.2714097496706191,-0.9365884590995561
23,-0.8401960784313726,-0.8555858310626703,-0.7082096933728981,-0.9426906265177271,-0.7875475285171103,-0.8906455862977603,-0.6563094483195941
24,-0.6071078431372549,0.16167120799273388,0.2205736894164194,-0.13258863525983486,-0.11359315589353612,0.03820816864295125,0.2986683576410907
25,0.04730392156862745,1.0481380563124432,1.3818001978239367,1.1029626032054396,0.36929657794676807,1.3346508563899868,1.9759036144578312
26,-0.34705882352941175,0.06630336058128973,-0.005934718100890208,0.07576493443419136,-0.18013307984790874,0.03820816864295125,0.45719720989220036
27,-0.41151960784313724,-0.22615803814713897,-0.34619188921859545,-0.3759106362311802,-0.3231939163498099,-0.38998682476943347,-0.2993024730500951
28,-0.3593137254901961,-0.3505903723887375,-0.40059347181008903,-0.42010684798445846,-0.35456273764258556,-0.4914361001317523,-0.4185161699429296
29,-0.2995098039215686,-0.25522252497729336,-0.26607319485657766,-0.28071879553181156,-0.28754752851711024,-0.4756258234519104,-0.3088142041851617
30,-0.2519607843137255,-0.23160762942779292,-0.2413452027695351,-0.2734337056823701,-0.25,-0.4505928853754941,-0.264426125554851
31,-0.23897058823529413,-0.4296094459582198,-0.2799208704253215,-0.32054395337542496,-0.3664448669201521,-0.463768115942029,-0.3132530120481928
32,-0.22549019607843138,-0.3851044504995459,-0.20969337289812068,-0.30791646430305974,-0.3578897338403042,-0.4321475625823452,-0.24286620164870007
33,-0.15245098039215688,-0.11807447774750227,-0.09396636993076163,-0.20738222438076737,-0.22956273764258556,-0.35968379446640314,-0.15028535193405199
34,0.1857843137254902,0.3097184377838329,0.44510385756676557,0.4385624089363769,0.2732889733840304,0.2490118577075099,0.4774889029803424
35,0.8115196078431373,0.849227974568574,1.1345202769535114,1.2705196697425936,0.6197718631178707,1.1159420289855073,1.6626506024096386
36,0.40784313725490196,0.2851952770208901,0.43125618199802174,0.33268576979116077,0.06273764258555133,0.310935441370224,0.9847812301838935
37,-0.050980392156862744,-0.3442325158946412,-0.20870425321463898,-0.22049538610976202,-0.3041825095057034,-0.19104084321475626,0.024730500951173115
38,-0.1411764705882353,-0.4950045413260672,-0.33827893175074186,-0.33414278776104905,-0.39306083650190116,-0.28063241106719367,-0.1896005072923272
39,-0.24583333333333332,-0.6566757493188011,-0.49357072205736896,-0.47498785818358424,-0.5484790874524715,-0.4650856389986825,-0.33861762840837034
40,-0.6833333333333333,-0.9809264305177112,-0.722057368941642,-0.8814958717824186,-0.846958174904943,-0.8089591567852438,-0.6708941027266963
41,-0.8514705882352941,-1.1970935513169845,-0.8189910979228486,-1.0679941719281205,-0.9809885931558935,-1.1291172595520422,-0.8300570703868104
42,-0.9370098039215686,-1.3197093551316985,-0.897131552917903,-1.178727537639631,-1.056083650190114,-1.2714097496706191,-0.9365884590995561
43,-0.9394607843137255,-1.3215258855585832,-0.9000989119683481,-1.1816415735794075,-1.0556083650190113,-1.2714097496706191,-0.9365884590995561
44,-0.8757352941176471,-1.0517711171662125,-0.8120672601384767,-1.0500242836328315,-0.9082699619771863,-1.0197628458498025,-0.797717184527584
45,-0.8568627450980392,-0.8038147138964578,-0.722057368941642,-0.9334628460417679,-0.8122623574144486,-0.7905138339920948,-0.6658211794546608
46,-0.8046568627450981,-0.6630336058128974,-0.6300692383778437,-0.7785332685769791,-0.6905893536121673,-0.8155467720685112,-0.6138237159162968
47,-0.6823529411764706,-0.5322434150772025,-0.5954500494559841,-0.6843127731908694,-0.5836501901140685,-0.6666666666666666,-0.5351934051997463
48,-0.5200980392156863,-0.44323342415985467,-0.4579624134520277,-0.5740650801359883,-0.5080798479087453,-0.5006587615283268,-0.507292327203551
49,-0.37254901960784315,-0.4695731153496821,-0.47675568743818003,-0.5123846527440505,-0.45960076045627374,-0.4031620553359684,-0.4749524413443247
50,-0.3382352941176471,-0.547683923705722,-0.506429277942631,-0.559009227780476,-0.49334600760456276,-0.5204216073781291,-0.4375396322130628
51,-0.22426470588235295,-0.5422343324250681,-0.3313550939663699,-0.5293831957260806,-0.438212927756654,-0.47035573122529645,-0.4559289790741915
52,-0.0696078431372549,-0.4586739327883742,-0.20573689416419386,-0.4176784847013113,-0.373574144486692,-0.4492753623188406,-0.45529486366518707
53,-0.028431372549019607,-0.44323342415985467,-0.17111770524233433,-0.49150072850898496,-0.35076045627376423,-0.32806324110671936,-0.3760304375396322
54,-0.0031862745098039215,-0.48047229791099,-0.17408506429277942,-0.4371053909664886,-0.3574144486692015,-0.41106719367588934,-0.37285986049461
55,0.12083333333333333,-0.38056312443233425,-0.12363996043521266,-0.37251092763477417,-0.24809885931558937,-0.2977602108036891,-0.2549143944197844
56,0.11127450980392156,-0.410535876475931,-0.20375865479723046,-0.3729966002914036,-0.27566539923954375,-0.26745718050065875,-0.24096385542168675
57,-0.12549019607843137,-0.5712988192552225,-0.3036597428288823,-0.5959203496843127,-0.4405893536121673,-0.4492753623188406,-0.2656943563728599
58,-0.2468137254901961,-0.706630336058129,-0.42729970326409494,-0.6187469645458961,-0.5826996197718631,-0.5968379446640316,-0.3925174381737476
59,-0.266421568627451,-0.7075386012715713,-0.5044510385756676,-0.6542010684798446,-0.5608365019011406,-0.5770750988142292,-0.3823715916296766
60,-0.30245098039215684,-0.779291553133515,-0.5657764589515332,-0.7037396794560467,-0.6720532319391636,-0.6666666666666666,-0.4445149017121116
61,-0.7183823529411765,-1.033605812897366,-0.7230464886251237,-0.9397765905779505,-0.8593155893536122,-0.8880105401844532,-0.6544071020925808
62,-0.8397058823529412,-1.1889191643960035,-0.8120672601384767,-1.0553666828557553,-0.9695817490494296,-1.1054018445322793,-0.8313253012048193
63,-0.9348039215686275,-1.3124432334241598,-0.8981206726013847,-1.1782418649830015,-1.056083650190114,-1.2714097496706191,-0.9365884590995561
64,-0.9389705882352941,-1.3215258855585832,-0.9000989119683481,-1.1826129188926664,-1.0565589353612168,-1.2714097496706191,-0.9365884590995561
65,-0.8818627450980392,-1.0544959128065394,-0.8180019782393669,-1.0267119961146187,-0.8987642585551331,-0.9960474308300395,-0.8040583386176284
66,-0.8468137254901961,-0.782016348773842,-0.7210682492581603,-0.8591549295774648,-0.7633079847908745,-0.8313570487483531,-0.6455294863665187
67,-0.7754901960784314,-0.6085376930063578,-0.6003956478733927,-0.7542496357455075,-0.5665399239543726,-0.7971014492753623,-0.6207989854153456
68,-0.6350490196078431,-0.4586739327883742,-0.5855588526211671,-0.6260320543953375,-0.439638783269962,-0.49670619235836627,-0.5402663284717819
69,-0.4504901960784314,-0.36603088101725706,-0.45004945598417406,-0.5876639145216125,-0.404467680608365,-0.3570487483530962,-0.4895370957514268
70,-0.22769607843137254,-0.28610354223433243,-0.390702274975272,-0.4919864011656144,-0.313212927756654,-0.2938076416337286,-0.4724159797083069
71,-0.16004901960784312,-0.28792007266121705,-0.334322453016815,-0.41962117532782905,-0.2623574144486692,-0.3359683794466403,-0.41724793912492075
72,-0.07671568627450981,-0.32334241598546776,-0.18496538081107813,-0.39970859640602235,-0.21863117870722434,-0.2740447957839262,-0.3633481293595434
73,0.0838235294117647,-0.26430517711171664,-0.07418397626112759,-0.3851384167071394,-0.22718631178707224,-0.2740447957839262,-0.3779327837666455
74,0.09313725490196079,-0.37057220708446864,-0.10880316518298715,-0.37348227294803304,-0.1991444866920152,-0.25823451910408435,-0.3202282815472416
75,0.16862745098039217,-0.24795640326975477,-0.027695351137487636,-0.34677027683341427,-0.18536121673003803,-0.2595520421607378,-0.3316423589093215
76,0.3156862745098039,-0.1307901907356948,-0.017804154302670624,-0.18358426420592522,-0.03184410646387833,-0.061923583662714096,-0.1046290424857324
77,0.17941176470588235,-0.22434150772025432,-0.10781404549950543,-0.26809130645944634,-0.14020912547528516,-0.0922266139657444,-0.06848446417247939
78,0.0007352941176470588,-0.4032697547683924,-0.26904055390702275,-0.4633317144244779,-0.2965779467680608,-0.3451910408432148,-0.17564996829422955
79,-0.14191176470588235,-0.6185286103542235,-0.42235410484668645,-0.5939776590577951,-0.41064638783269963,-0.43346508563899866,-0.2758402029169309
80,-0.17745098039215687,-0.6121707538601272,-0.41641938674579626,-0.5949490043710539,-0.5118821292775665,-0.4782608695652174,-0.2568167406467977
81,-0.2754901960784314,-0.698455949137148,-0.5746785361028685,-0.6634288489558038,-0.6349809885931559,-0.6047430830039525,-0.4178820545339252
82,-0.696813725490196,-0.9754768392370572,-0.7101879327398615,-0.9378338999514327,-0.8450570342205324,-0.9183135704874835,-0.6442612555485099
83,-0.8845588235294117,-1.2306993642143507,-0.8605341246290801,-1.093249150072851,-0.9824144486692015,-1.1515151515151516,-0.8585922637920101
84,-0.9367647058823529,-1.3197093551316985,-0.8951533135509396,-1.1806702282661485,-1.056083650190114,-1.2714097496706191,-0.9365884590995561
85,-0.9394607843137255,-1.3233424159854676,-0.9000989119683481,-1.1816415735794075,-1.056083650190114,-1.2714097496706191,-0.9365884590995561
86,-0.8786764705882353,-1.0853769300635785,-0.8199802176063303,-1.0558523555123847,-0.9177756653992395,-1.0342555994729907,-0.8142041851616995
87,-0.8573529411764705,-0.851952770208901,-0.7438180019782393,-0.9951432734337057,-0.7675855513307985,-0.8274044795783926,-0.7184527584020292
88,-0.8188725490196078,-0.6212534059945504,-0.658753709198813,-0.8105876639145216,-0.6948669201520913,-0.8379446640316206,-0.6429930247305009
89,-0.6754901960784314,-0.4877384196185286,-0.599406528189911,-0.7168528411850413,-0.5461026615969582,-0.691699604743083,-0.5485098287888396
90,-0.4928921568627451,-0.4732061762034514,-0.5252225519287834,-0.6852841185041282,-0.4790874524714829,-0.5625823451910409,-0.5637285986049461
91,-0.3375,-0.371480472297911,-0.4045499505440158,-0.5779504613890238,-0.41539923954372626,-0.4795783926218709,-0.5282181357006975
92,-0.25416666666666665,-0.3206176203451408,-0.35113748763600394,-0.5420106847984458,-0.3835551330798479,-0.39789196310935443,-0.44324667089410275
93,-0.18455882352941178,-0.35967302452316074,-0.18991097922848665,-0.4876153472559495,-0.2637832699619772,-0.42028985507246375,-0.4774889029803424
94,-0.03897058823529412,-0.39509536784741145,-0.12462908011869436,-0.4575036425449247,-0.2276615969581749,-0.4005270092226614,-0.42866201648700064
95,0.027205882352941177,-0.33060853769300635,-0.13254203758654798,-0.4895580378824672,-0.27043726235741444,-0.42292490118577075,-0.3157894736842105
96,0.04779411764705882,-0.28065395095367845,-0.09792284866468842,-0.48227294803302573,-0.2414448669201521,-0.2924901185770751,-0.3157894736842105
97,0.1497549019607843,-0.17620345140781107,-0.05440158259149357,-0.3423992229237494,-0.14258555133079848,-0.17786561264822134,-0.21940393151553583
98,0.050980392156862744,-0.2061762034514078,-0.11275964391691394,-0.35988343856240895,-0.1905893536121673,-0.18708827404479578,-0.1483830057070387
99,-0.1142156862745098,-0.371480472297911,-0.27596439169139464,-0.49490043710539094,-0.2899239543726236,-0.21080368906455862,-0.19657577679137603
100,-0.23112745098039217,-0.5295186194368756,-0.3630069238377844,-0.5920349684312773,-0.46577946768060835,-0.4044795783926219,-0.3037412809131262
101,-0.23872549019607844,-0.555858310626703,-0.4826904055390702,-0.6114618746964546,-0.45674904942965777,-0.35046113306982873,-0.25745085605580215
102,-0.45269607843137255,-0.7920072661217076,-0.5707220573689417,-0.7867897037396795,-0.655893536121673,-0.5006587615283268,-0.42866201648700064
103,-0.7867647058823529,-1.0617620345140781,-0.7477744807121661,-0.9732880038853813,-0.8807034220532319,-0.8893280632411067,-0.6987951807228916
104,-0.8806372549019608,-1.2415985467756585,-0.8545994065281899,-1.0942204953861097,-0.9904942965779467,-1.173913043478261,-0.865567533291059
105,-0.9370098039215686,-1.3142597638510445,-0.8941641938674579,-1.1792132102962603,-1.0565589353612168,-1.2687747035573123,-0.9365884590995561
