"datetime","mrt_station","mrt_flow"
2022-09-17 05:00:00,"北門",0
2022-09-17 05:00:00,"古亭",0
2022-09-17 05:00:00,"士林",7
2022-09-17 05:00:00,"大橋頭",0
2022-09-17 05:00:00,"松山",0
2022-09-17 06:00:00,"中山",395
2022-09-17 06:00:00,"北投",430
2022-09-17 06:00:00,"北門",120
2022-09-17 06:00:00,"古亭",435
2022-09-17 06:00:00,"士林",499
2022-09-17 06:00:00,"大橋頭",325
2022-09-17 06:00:00,"松山",323
2022-09-17 07:00:00,"中山",608
2022-09-17 07:00:00,"北投",1031
2022-09-17 07:00:00,"北門",347
2022-09-17 07:00:00,"古亭",1033
2022-09-17 07:00:00,"士林",1267
2022-09-17 07:00:00,"大橋頭",787
2022-09-17 07:00:00,"松山",787
2022-09-17 08:00:00,"中山",1322
2022-09-17 08:00:00,"北投",1696
2022-09-17 08:00:00,"北門",603
2022-09-17 08:00:00,"古亭",2236
2022-09-17 08:00:00,"士林",1985
2022-09-17 08:00:00,"大橋頭",789
2022-09-17 08:00:00,"松山",1102
2022-09-17 09:00:00,"中山",2082
2022-09-17 09:00:00,"北投",1853
2022-09-17 09:00:00,"北門",746
2022-09-17 09:00:00,"古亭",2318
2022-09-17 09:00:00,"士林",2233
2022-09-17 09:00:00,"大橋頭",922
2022-09-17 09:00:00,"松山",1228
2022-09-17 10:00:00,"中山",3202
2022-09-17 10:00:00,"北投",1697
2022-09-17 10:00:00,"北門",801
2022-09-17 10:00:00,"古亭",2313
2022-09-17 10:00:00,"士林",2376
2022-09-17 10:00:00,"大橋頭",1048
2022-09-17 10:00:00,"松山",1227
2022-09-17 11:00:00,"中山",5140
2022-09-17 11:00:00,"北投",1837
2022-09-17 11:00:00,"北門",967
2022-09-17 11:00:00,"古亭",2632
2022-09-17 11:00:00,"士林",2764
2022-09-17 11:00:00,"大橋頭",1308
2022-09-17 11:00:00,"松山",1550
2022-09-17 12:00:00,"中山",5683
2022-09-17 12:00:00,"北投",1963
2022-09-17 12:00:00,"北門",1153
2022-09-17 12:00:00,"古亭",3288
2022-09-17 12:00:00,"士林",3388
2022-09-17 12:00:00,"大橋頭",1319
2022-09-17 12:00:00,"松山",1609
2022-09-17 13:00:00,"中山",6268
2022-09-17 13:00:00,"北投",1948
2022-09-17 13:00:00,"北門",1340
2022-09-17 13:00:00,"古亭",3544
2022-09-17 13:00:00,"士林",3352
2022-09-17 13:00:00,"大橋頭",1361
2022-09-17 13:00:00,"松山",1682
2022-09-17 14:00:00,"中山",6993
2022-09-17 14:00:00,"北投",1676
2022-09-17 14:00:00,"北門",1405
2022-09-17 14:00:00,"古亭",2873
2022-09-17 14:00:00,"士林",3042
2022-09-17 14:00:00,"大橋頭",1206
2022-09-17 14:00:00,"松山",1501
2022-09-17 15:00:00,"中山",7380
2022-09-17 15:00:00,"北投",1535
2022-09-17 15:00:00,"北門",1419
2022-09-17 15:00:00,"古亭",2790
2022-09-17 15:00:00,"士林",3052
2022-09-17 15:00:00,"大橋頭",1239
2022-09-17 15:00:00,"松山",1617
2022-09-17 16:00:00,"中山",8076
2022-09-17 16:00:00,"北投",1741
2022-09-17 16:00:00,"北門",1726
2022-09-17 16:00:00,"古亭",3181
2022-09-17 16:00:00,"士林",3251
2022-09-17 16:00:00,"大橋頭",1226
2022-09-17 16:00:00,"松山",1913
2022-09-17 17:00:00,"中山",9290
2022-09-17 17:00:00,"北投",2259
2022-09-17 17:00:00,"北門",1879
2022-09-17 17:00:00,"古亭",4175
2022-09-17 17:00:00,"士林",4065
2022-09-17 17:00:00,"大橋頭",1546
2022-09-17 17:00:00,"松山",2533
2022-09-17 18:00:00,"中山",8501
2022-09-17 18:00:00,"北投",2137
2022-09-17 18:00:00,"北門",1563
2022-09-17 18:00:00,"古亭",3648
2022-09-17 18:00:00,"士林",3594
2022-09-17 18:00:00,"大橋頭",1449
2022-09-17 18:00:00,"松山",2535
2022-09-17 19:00:00,"中山",6414
2022-09-17 19:00:00,"北投",1559
2022-09-17 19:00:00,"北門",1294
2022-09-17 19:00:00,"古亭",2548
2022-09-17 19:00:00,"士林",2502
2022-09-17 19:00:00,"大橋頭",1153
2022-09-17 19:00:00,"松山",2141
2022-09-17 20:00:00,"中山",5576
2022-09-17 20:00:00,"北投",1262
2022-09-17 20:00:00,"北門",973
2022-09-17 20:00:00,"古亭",2059
2022-09-17 20:00:00,"士林",2074
2022-09-17 20:00:00,"大橋頭",968
2022-09-17 20:00:00,"松山",1959
2022-09-17 21:00:00,"中山",5251
2022-09-17 21:00:00,"北投",1305
2022-09-17 21:00:00,"北門",861
2022-09-17 21:00:00,"古亭",2237
2022-09-17 21:00:00,"士林",1877
2022-09-17 21:00:00,"大橋頭",990
2022-09-17 21:00:00,"松山",2059
2022-09-17 22:00:00,"中山",4770
2022-09-17 22:00:00,"北投",1249
2022-09-17 22:00:00,"北門",643
2022-09-17 22:00:00,"古亭",2024
2022-09-17 22:00:00,"士林",2119
2022-09-17 22:00:00,"大橋頭",897
2022-09-17 22:00:00,"松山",1648
2022-09-17 23:00:00,"中山",1822
2022-09-17 23:00:00,"北投",658
2022-09-17 23:00:00,"北門",339
2022-09-17 23:00:00,"古亭",858
2022-09-17 23:00:00,"士林",1146
2022-09-17 23:00:00,"大橋頭",472
2022-09-17 23:00:00,"松山",922
2022-09-18 00:00:00,"中山",318
2022-09-18 00:00:00,"北投",138
2022-09-18 00:00:00,"北門",89
2022-09-18 00:00:00,"古亭",210
2022-09-18 00:00:00,"士林",174
2022-09-18 00:00:00,"大橋頭",114
2022-09-18 00:00:00,"松山",196
2022-09-18 01:00:00,"中山",14
2022-09-18 01:00:00,"北投",6
2022-09-18 01:00:00,"北門",3
2022-09-18 01:00:00,"古亭",1
2022-09-18 01:00:00,"士林",0
2022-09-18 01:00:00,"大橋頭",4
2022-09-18 01:00:00,"松山",0
2022-09-18 05:00:00,"中山",0
2022-09-18 05:00:00,"北投",2
2022-09-18 05:00:00,"北門",0
2022-09-18 05:00:00,"古亭",0
2022-09-18 05:00:00,"士林",7
2022-09-18 05:00:00,"大橋頭",0
2022-09-18 05:00:00,"松山",0
2022-09-18 06:00:00,"中山",344
2022-09-18 06:00:00,"北投",397
2022-09-18 06:00:00,"北門",108
2022-09-18 06:00:00,"古亭",434
2022-09-18 06:00:00,"士林",413
2022-09-18 06:00:00,"大橋頭",311
2022-09-18 06:00:00,"松山",287
2022-09-18 07:00:00,"中山",471
2022-09-18 07:00:00,"北投",706
2022-09-18 07:00:00,"北門",238
2022-09-18 07:00:00,"古亭",808
2022-09-18 07:00:00,"士林",868
2022-09-18 07:00:00,"大橋頭",586
2022-09-18 07:00:00,"松山",620
2022-09-18 08:00:00,"中山",959
2022-09-18 08:00:00,"北投",979
2022-09-18 08:00:00,"北門",484
2022-09-18 08:00:00,"古亭",1509
2022-09-18 08:00:00,"士林",1426
2022-09-18 08:00:00,"大橋頭",544
2022-09-18 08:00:00,"松山",749
2022-09-18 09:00:00,"中山",1608
2022-09-18 09:00:00,"北投",1334
2022-09-18 09:00:00,"北門",560
2022-09-18 09:00:00,"古亭",1854
2022-09-18 09:00:00,"士林",1902
2022-09-18 09:00:00,"大橋頭",790
2022-09-18 09:00:00,"松山",901
2022-09-18 10:00:00,"中山",2590
2022-09-18 10:00:00,"北投",1433
2022-09-18 10:00:00,"北門",661
2022-09-18 10:00:00,"古亭",1814
2022-09-18 10:00:00,"士林",2025
2022-09-18 10:00:00,"大橋頭",841
2022-09-18 10:00:00,"松山",965
2022-09-18 11:00:00,"中山",4592
2022-09-18 11:00:00,"北投",1531
2022-09-18 11:00:00,"北門",953
2022-09-18 11:00:00,"古亭",2039
2022-09-18 11:00:00,"士林",2330
2022-09-18 11:00:00,"大橋頭",991
2022-09-18 11:00:00,"松山",1214
2022-09-18 12:00:00,"中山",4584
2022-09-18 12:00:00,"北投",1483
2022-09-18 12:00:00,"北門",928
2022-09-18 12:00:00,"古亭",2476
2022-09-18 12:00:00,"士林",2616
2022-09-18 12:00:00,"大橋頭",964
2022-09-18 12:00:00,"松山",1431
2022-09-18 13:00:00,"中山",5179
2022-09-18 13:00:00,"北投",1496
2022-09-18 13:00:00,"北門",1194
2022-09-18 13:00:00,"古亭",2719
2022-09-18 13:00:00,"士林",2701
2022-09-18 13:00:00,"大橋頭",1038
2022-09-18 13:00:00,"松山",1315
2022-09-18 14:00:00,"中山",5746
2022-09-18 14:00:00,"北投",1341
2022-09-18 14:00:00,"北門",1128
2022-09-18 14:00:00,"古亭",2162
2022-09-18 14:00:00,"士林",2503
2022-09-18 14:00:00,"大橋頭",871
2022-09-18 14:00:00,"松山",1256
2022-09-18 15:00:00,"中山",6462
2022-09-18 15:00:00,"北投",1535
2022-09-18 15:00:00,"北門",1329
2022-09-18 15:00:00,"古亭",2250
2022-09-18 15:00:00,"士林",2541
2022-09-18 15:00:00,"大橋頭",1010
2022-09-18 15:00:00,"松山",1276
2022-09-18 16:00:00,"中山",6361
2022-09-18 16:00:00,"北投",1612
2022-09-18 16:00:00,"北門",1261
2022-09-18 16:00:00,"古亭",2468
2022-09-18 16:00:00,"士林",2651
2022-09-18 16:00:00,"大橋頭",1034
2022-09-18 16:00:00,"松山",1434
2022-09-18 17:00:00,"中山",7387
2022-09-18 17:00:00,"北投",1906
2022-09-18 17:00:00,"北門",1326
2022-09-18 17:00:00,"古亭",2972
2022-09-18 17:00:00,"士林",3352
2022-09-18 17:00:00,"大橋頭",1366
2022-09-18 17:00:00,"松山",2147
2022-09-18 18:00:00,"中山",6393
2022-09-18 18:00:00,"北投",1780
2022-09-18 18:00:00,"北門",1215
2022-09-18 18:00:00,"古亭",2628
2022-09-18 18:00:00,"士林",2921
2022-09-18 18:00:00,"大橋頭",1255
2022-09-18 18:00:00,"松山",1913
2022-09-18 19:00:00,"中山",5009
2022-09-18 19:00:00,"北投",1500
2022-09-18 19:00:00,"北門",949
2022-09-18 19:00:00,"古亭",1995
2022-09-18 19:00:00,"士林",2148
2022-09-18 19:00:00,"大橋頭",1014
2022-09-18 19:00:00,"松山",1564
2022-09-18 20:00:00,"中山",4146
2022-09-18 20:00:00,"北投",1161
2022-09-18 20:00:00,"北門",696
2022-09-18 20:00:00,"古亭",1735
2022-09-18 20:00:00,"士林",1699
2022-09-18 20:00:00,"大橋頭",926
2022-09-18 20:00:00,"松山",1451
2022-09-18 21:00:00,"中山",4007
2022-09-18 21:00:00,"北投",1072
2022-09-18 21:00:00,"北門",584
2022-09-18 21:00:00,"古亭",1549
2022-09-18 21:00:00,"士林",1567
2022-09-18 21:00:00,"大橋頭",949
2022-09-18 21:00:00,"松山",1348
2022-09-18 22:00:00,"中山",2769
2022-09-18 22:00:00,"北投",805
2022-09-18 22:00:00,"北門",445
2022-09-18 22:00:00,"古亭",1195
2022-09-18 22:00:00,"士林",1219
2022-09-18 22:00:00,"大橋頭",759
2022-09-18 22:00:00,"松山",942
2022-09-18 23:00:00,"中山",925
2022-09-18 23:00:00,"北投",387
2022-09-18 23:00:00,"北門",198
2022-09-18 23:00:00,"古亭",517
2022-09-18 23:00:00,"士林",471
2022-09-18 23:00:00,"大橋頭",318
2022-09-18 23:00:00,"松山",538
2022-09-19 00:00:00,"中山",273
2022-09-19 00:00:00,"北投",104
2022-09-19 00:00:00,"北門",73
2022-09-19 00:00:00,"古亭",201
2022-09-19 00:00:00,"士林",176
2022-09-19 00:00:00,"大橋頭",75
2022-09-19 00:00:00,"松山",148
2022-09-19 01:00:00,"中山",13
2022-09-19 01:00:00,"北投",9
2022-09-19 01:00:00,"北門",3
2022-09-19 01:00:00,"古亭",2
2022-09-19 01:00:00,"士林",4
2022-09-19 01:00:00,"大橋頭",2
2022-09-19 01:00:00,"松山",0
2022-09-19 05:00:00,"中山",0
2022-09-19 05:00:00,"北投",2
2022-09-19 05:00:00,"北門",0
2022-09-19 05:00:00,"古亭",0
2022-09-19 05:00:00,"士林",10
2022-09-19 05:00:00,"大橋頭",0
2022-09-19 05:00:00,"松山",0
2022-09-19 06:00:00,"中山",478
2022-09-19 06:00:00,"北投",1029
2022-09-19 06:00:00,"北門",258
2022-09-19 06:00:00,"古亭",684
2022-09-19 06:00:00,"士林",1030
2022-09-19 06:00:00,"大橋頭",507
2022-09-19 06:00:00,"松山",553
2022-09-19 07:00:00,"中山",2012
2022-09-19 07:00:00,"北投",3639
2022-09-19 07:00:00,"北門",1506
2022-09-19 07:00:00,"古亭",3234
2022-09-19 07:00:00,"士林",4598
2022-09-19 07:00:00,"大橋頭",2152
2022-09-19 07:00:00,"松山",2770
2022-09-19 08:00:00,"中山",5358
2022-09-19 08:00:00,"北投",3506
2022-09-19 08:00:00,"北門",2967
2022-09-19 08:00:00,"古亭",6427
2022-09-19 08:00:00,"士林",3986
2022-09-19 08:00:00,"大橋頭",2756
2022-09-19 08:00:00,"松山",6119
2022-09-19 09:00:00,"中山",3087
2022-09-19 09:00:00,"北投",1966
2022-09-19 09:00:00,"北門",1253
2022-09-19 09:00:00,"古亭",3695
2022-09-19 09:00:00,"士林",2860
2022-09-19 09:00:00,"大橋頭",1265
2022-09-19 09:00:00,"松山",2950
2022-09-19 10:00:00,"中山",2503
2022-09-19 10:00:00,"北投",1264
2022-09-19 10:00:00,"北門",684
2022-09-19 10:00:00,"古亭",2133
2022-09-19 10:00:00,"士林",1721
2022-09-19 10:00:00,"大橋頭",779
2022-09-19 10:00:00,"松山",1273
2022-09-19 11:00:00,"中山",2785
2022-09-19 11:00:00,"北投",1153
2022-09-19 11:00:00,"北門",628
2022-09-19 11:00:00,"古亭",1865
2022-09-19 11:00:00,"士林",1665
2022-09-19 11:00:00,"大橋頭",731
2022-09-19 11:00:00,"松山",1011
2022-09-19 12:00:00,"中山",3376
2022-09-19 12:00:00,"北投",1200
2022-09-19 12:00:00,"北門",692
2022-09-19 12:00:00,"古亭",2295
2022-09-19 12:00:00,"士林",2014
2022-09-19 12:00:00,"大橋頭",769
2022-09-19 12:00:00,"松山",1154
2022-09-19 13:00:00,"中山",3255
2022-09-19 13:00:00,"北投",1155
2022-09-19 13:00:00,"北門",774
2022-09-19 13:00:00,"古亭",2348
2022-09-19 13:00:00,"士林",1827
2022-09-19 13:00:00,"大橋頭",773
2022-09-19 13:00:00,"松山",1174
2022-09-19 14:00:00,"中山",3080
2022-09-19 14:00:00,"北投",1019
2022-09-19 14:00:00,"北門",730
2022-09-19 14:00:00,"古亭",1941
2022-09-19 14:00:00,"士林",1723
2022-09-19 14:00:00,"大橋頭",703
2022-09-19 14:00:00,"松山",1093
2022-09-19 15:00:00,"中山",3355
2022-09-19 15:00:00,"北投",1066
2022-09-19 15:00:00,"北門",763
2022-09-19 15:00:00,"古亭",2238
2022-09-19 15:00:00,"士林",1896
2022-09-19 15:00:00,"大橋頭",793
2022-09-19 15:00:00,"松山",1143
2022-09-19 16:00:00,"中山",4068
2022-09-19 16:00:00,"北投",1987
2022-09-19 16:00:00,"北門",977
2022-09-19 16:00:00,"古亭",2981
2022-09-19 16:00:00,"士林",2926
2022-09-19 16:00:00,"大橋頭",1201
2022-09-19 16:00:00,"松山",1590
2022-09-19 17:00:00,"中山",5870
2022-09-19 17:00:00,"北投",2787
2022-09-19 17:00:00,"北門",1886
2022-09-19 17:00:00,"古亭",4939
2022-09-19 17:00:00,"士林",4725
2022-09-19 17:00:00,"大橋頭",2125
2022-09-19 17:00:00,"松山",2961
2022-09-19 18:00:00,"中山",8868
2022-09-19 18:00:00,"北投",3487
2022-09-19 18:00:00,"北門",2795
2022-09-19 18:00:00,"古亭",7006
2022-09-19 18:00:00,"士林",5267
2022-09-19 18:00:00,"大橋頭",2646
2022-09-19 18:00:00,"松山",5627
2022-09-19 19:00:00,"中山",5821
2022-09-19 19:00:00,"北投",2259
2022-09-19 19:00:00,"北門",1454
2022-09-19 19:00:00,"古亭",3964
2022-09-19 19:00:00,"士林",3508
2022-09-19 19:00:00,"大橋頭",1402
2022-09-19 19:00:00,"松山",3959
2022-09-19 20:00:00,"中山",3883
2022-09-19 20:00:00,"北投",1473
2022-09-19 20:00:00,"北門",688
2022-09-19 20:00:00,"古亭",2422
2022-09-19 20:00:00,"士林",1944
2022-09-19 20:00:00,"大橋頭",895
2022-09-19 20:00:00,"松山",1793
2022-09-19 21:00:00,"中山",3637
2022-09-19 21:00:00,"北投",1278
2022-09-19 21:00:00,"北門",596
2022-09-19 21:00:00,"古亭",2328
2022-09-19 21:00:00,"士林",1851
2022-09-19 21:00:00,"大橋頭",853
2022-09-19 21:00:00,"松山",1379
2022-09-19 22:00:00,"中山",2746
2022-09-19 22:00:00,"北投",979
2022-09-19 22:00:00,"北門",405
2022-09-19 22:00:00,"古亭",1669
2022-09-19 22:00:00,"士林",1446
2022-09-19 22:00:00,"大橋頭",679
2022-09-19 22:00:00,"松山",1045
2022-09-19 23:00:00,"中山",856
2022-09-19 23:00:00,"北投",357
2022-09-19 23:00:00,"北門",165
2022-09-19 23:00:00,"古亭",549
2022-09-19 23:00:00,"士林",451
2022-09-19 23:00:00,"大橋頭",295
2022-09-19 23:00:00,"松山",448
2022-09-20 00:00:00,"中山",336
2022-09-20 00:00:00,"北投",123
2022-09-20 00:00:00,"北門",88
2022-09-20 00:00:00,"古亭",227
2022-09-20 00:00:00,"士林",164
2022-09-20 00:00:00,"大橋頭",87
2022-09-20 00:00:00,"松山",117
2022-09-20 01:00:00,"中山",9
2022-09-20 01:00:00,"北投",12
2022-09-20 01:00:00,"北門",1
2022-09-20 01:00:00,"古亭",7
2022-09-20 01:00:00,"士林",0
2022-09-20 01:00:00,"大橋頭",1
2022-09-20 01:00:00,"松山",0
2022-09-20 05:00:00,"中山",0
2022-09-20 05:00:00,"北投",0
2022-09-20 05:00:00,"北門",0
2022-09-20 05:00:00,"古亭",0
2022-09-20 05:00:00,"士林",8
2022-09-20 05:00:00,"大橋頭",0
2022-09-20 05:00:00,"松山",0
2022-09-20 06:00:00,"中山",492
2022-09-20 06:00:00,"北投",1040
2022-09-20 06:00:00,"北門",245
2022-09-20 06:00:00,"古亭",738
2022-09-20 06:00:00,"士林",921
2022-09-20 06:00:00,"大橋頭",484
2022-09-20 06:00:00,"松山",546
2022-09-20 07:00:00,"中山",2025
2022-09-20 07:00:00,"北投",3599
2022-09-20 07:00:00,"北門",1560
2022-09-20 07:00:00,"古亭",3393
2022-09-20 07:00:00,"士林",4574
2022-09-20 07:00:00,"大橋頭",2210
2022-09-20 07:00:00,"松山",2823
2022-09-20 08:00:00,"中山",5524
2022-09-20 08:00:00,"北投",3666
2022-09-20 08:00:00,"北門",3028
2022-09-20 08:00:00,"古亭",6722
2022-09-20 08:00:00,"士林",4074
2022-09-20 08:00:00,"大橋頭",2801
2022-09-20 08:00:00,"松山",6207
2022-09-20 09:00:00,"中山",3249
2022-09-20 09:00:00,"北投",2091
2022-09-20 09:00:00,"北門",1301
2022-09-20 09:00:00,"古亭",3998
2022-09-20 09:00:00,"士林",3003
2022-09-20 09:00:00,"大橋頭",1321
2022-09-20 09:00:00,"松山",3079
2022-09-20 10:00:00,"中山",2429
2022-09-20 10:00:00,"北投",1336
2022-09-20 10:00:00,"北門",631
2022-09-20 10:00:00,"古亭",2325
2022-09-20 10:00:00,"士林",1794
2022-09-20 10:00:00,"大橋頭",883
2022-09-20 10:00:00,"松山",1215
2022-09-20 11:00:00,"中山",2838
2022-09-20 11:00:00,"北投",1299
2022-09-20 11:00:00,"北門",588
2022-09-20 11:00:00,"古亭",1944
2022-09-20 11:00:00,"士林",1732
2022-09-20 11:00:00,"大橋頭",763
2022-09-20 11:00:00,"松山",980
2022-09-20 12:00:00,"中山",3337
2022-09-20 12:00:00,"北投",1290
2022-09-20 12:00:00,"北門",778
2022-09-20 12:00:00,"古亭",2379
2022-09-20 12:00:00,"士林",2205
2022-09-20 12:00:00,"大橋頭",833
2022-09-20 12:00:00,"松山",1260
2022-09-20 13:00:00,"中山",3392
2022-09-20 13:00:00,"北投",1204
2022-09-20 13:00:00,"北門",832
2022-09-20 13:00:00,"古亭",2516
2022-09-20 13:00:00,"士林",1969
2022-09-20 13:00:00,"大橋頭",845
2022-09-20 13:00:00,"松山",1229
2022-09-20 14:00:00,"中山",3244
2022-09-20 14:00:00,"北投",1082
2022-09-20 14:00:00,"北門",745
2022-09-20 14:00:00,"古亭",2110
2022-09-20 14:00:00,"士林",1799
2022-09-20 14:00:00,"大橋頭",744
2022-09-20 14:00:00,"松山",1014
2022-09-20 15:00:00,"中山",3386
2022-09-20 15:00:00,"北投",1186
2022-09-20 15:00:00,"北門",806
2022-09-20 15:00:00,"古亭",2265
2022-09-20 15:00:00,"士林",2080
2022-09-20 15:00:00,"大橋頭",790
2022-09-20 15:00:00,"松山",1160
2022-09-20 16:00:00,"中山",3915
2022-09-20 16:00:00,"北投",2049
2022-09-20 16:00:00,"北門",1009
2022-09-20 16:00:00,"古亭",3039
2022-09-20 16:00:00,"士林",3192
2022-09-20 16:00:00,"大橋頭",1173
2022-09-20 16:00:00,"松山",1592
2022-09-20 17:00:00,"中山",5950
2022-09-20 17:00:00,"北投",3029
2022-09-20 17:00:00,"北門",1974
2022-09-20 17:00:00,"古亭",5203
2022-09-20 17:00:00,"士林",4915
2022-09-20 17:00:00,"大橋頭",2127
2022-09-20 17:00:00,"松山",3029
2022-09-20 18:00:00,"中山",9299
2022-09-20 18:00:00,"北投",3634
2022-09-20 18:00:00,"北門",2839
2022-09-20 18:00:00,"古亭",7452
2022-09-20 18:00:00,"士林",5755
2022-09-20 18:00:00,"大橋頭",2678
2022-09-20 18:00:00,"松山",5793
2022-09-20 19:00:00,"中山",6188
2022-09-20 19:00:00,"北投",2312
2022-09-20 19:00:00,"北門",1573
2022-09-20 19:00:00,"古亭",4111
2022-09-20 19:00:00,"士林",3498
2022-09-20 19:00:00,"大橋頭",1483
2022-09-20 19:00:00,"松山",4082
2022-09-20 20:00:00,"中山",4167
2022-09-20 20:00:00,"北投",1525
2022-09-20 20:00:00,"北門",736
2022-09-20 20:00:00,"古亭",2596
2022-09-20 20:00:00,"士林",2044
2022-09-20 20:00:00,"大橋頭",939
2022-09-20 20:00:00,"松山",1905
2022-09-20 21:00:00,"中山",3981
2022-09-20 21:00:00,"北投",1351
2022-09-20 21:00:00,"北門",666
2022-09-20 21:00:00,"古亭",2710
2022-09-20 21:00:00,"士林",1973
2022-09-20 21:00:00,"大橋頭",954
2022-09-20 21:00:00,"松山",1558
2022-09-20 22:00:00,"中山",3036
2022-09-20 22:00:00,"北投",1061
2022-09-20 22:00:00,"北門",446
2022-09-20 22:00:00,"古亭",1947
2022-09-20 22:00:00,"士林",1536
2022-09-20 22:00:00,"大橋頭",695
2022-09-20 22:00:00,"松山",1169
2022-09-20 23:00:00,"中山",915
2022-09-20 23:00:00,"北投",409
2022-09-20 23:00:00,"北門",138
2022-09-20 23:00:00,"古亭",672
2022-09-20 23:00:00,"士林",481
2022-09-20 23:00:00,"大橋頭",293
2022-09-20 23:00:00,"松山",493
2022-09-21 00:00:00,"中山",407
2022-09-21 00:00:00,"北投",131
2022-09-21 00:00:00,"北門",90
2022-09-21 00:00:00,"古亭",243
2022-09-21 00:00:00,"士林",167
2022-09-21 00:00:00,"大橋頭",97
2022-09-21 00:00:00,"松山",140
2022-09-21 01:00:00,"中山",13
2022-09-21 01:00:00,"北投",10
2022-09-21 01:00:00,"北門",1
2022-09-21 01:00:00,"古亭",6
2022-09-21 01:00:00,"士林",2
2022-09-21 01:00:00,"大橋頭",3
2022-09-21 01:00:00,"松山",0
2022-09-21 05:00:00,"中山",0
2022-09-21 05:00:00,"北投",4
2022-09-21 05:00:00,"北門",0
2022-09-21 05:00:00,"古亭",0
2022-09-21 05:00:00,"士林",10
2022-09-21 05:00:00,"大橋頭",0
2022-09-21 05:00:00,"松山",0
2022-09-21 06:00:00,"中山",490
2022-09-21 06:00:00,"北投",977
2022-09-21 06:00:00,"北門",277
2022-09-21 06:00:00,"古亭",731
2022-09-21 06:00:00,"士林",911
2022-09-21 06:00:00,"大橋頭",437
2022-09-21 06:00:00,"松山",536
2022-09-21 07:00:00,"中山",1996
2022-09-21 07:00:00,"北投",3612
2022-09-21 07:00:00,"北門",1522
2022-09-21 07:00:00,"古亭",3287
2022-09-21 07:00:00,"士林",4398
2022-09-21 07:00:00,"大橋頭",2148
2022-09-21 07:00:00,"松山",2770
2022-09-21 08:00:00,"中山",5527
2022-09-21 08:00:00,"北投",3807
2022-09-21 08:00:00,"北門",3079
2022-09-21 08:00:00,"古亭",6524
2022-09-21 08:00:00,"士林",4105
2022-09-21 08:00:00,"大橋頭",2806
2022-09-21 08:00:00,"松山",6400
2022-09-21 09:00:00,"中山",3302
2022-09-21 09:00:00,"北投",2088
2022-09-21 09:00:00,"北門",1215
2022-09-21 09:00:00,"古亭",4069
2022-09-21 09:00:00,"士林",3068
2022-09-21 09:00:00,"大橋頭",1325
2022-09-21 09:00:00,"松山",3106
2022-09-21 10:00:00,"中山",2295
2022-09-21 10:00:00,"北投",1367
2022-09-21 10:00:00,"北門",708
2022-09-21 10:00:00,"古亭",2246
2022-09-21 10:00:00,"士林",1784
2022-09-21 10:00:00,"大橋頭",801
2022-09-21 10:00:00,"松山",1226
2022-09-21 11:00:00,"中山",3029
2022-09-21 11:00:00,"北投",1269
2022-09-21 11:00:00,"北門",599
2022-09-21 11:00:00,"古亭",2024
2022-09-21 11:00:00,"士林",1784
2022-09-21 11:00:00,"大橋頭",762
2022-09-21 11:00:00,"松山",1000
2022-09-21 12:00:00,"中山",3573
2022-09-21 12:00:00,"北投",1347
2022-09-21 12:00:00,"北門",718
2022-09-21 12:00:00,"古亭",2544
2022-09-21 12:00:00,"士林",2220
2022-09-21 12:00:00,"大橋頭",887
2022-09-21 12:00:00,"松山",1239
2022-09-21 13:00:00,"中山",3773
2022-09-21 13:00:00,"北投",1269
2022-09-21 13:00:00,"北門",934
2022-09-21 13:00:00,"古亭",2644
2022-09-21 13:00:00,"士林",2288
2022-09-21 13:00:00,"大橋頭",926
2022-09-21 13:00:00,"松山",1206
2022-09-21 14:00:00,"中山",3473
2022-09-21 14:00:00,"北投",1205
2022-09-21 14:00:00,"北門",770
2022-09-21 14:00:00,"古亭",2223
2022-09-21 14:00:00,"士林",2037
2022-09-21 14:00:00,"大橋頭",697
2022-09-21 14:00:00,"松山",1096
2022-09-21 15:00:00,"中山",3816
2022-09-21 15:00:00,"北投",1141
2022-09-21 15:00:00,"北門",800
2022-09-21 15:00:00,"古亭",2256
2022-09-21 15:00:00,"士林",2052
2022-09-21 15:00:00,"大橋頭",884
2022-09-21 15:00:00,"松山",1237
2022-09-21 16:00:00,"中山",4387
2022-09-21 16:00:00,"北投",2037
2022-09-21 16:00:00,"北門",1054
2022-09-21 16:00:00,"古亭",3148
2022-09-21 16:00:00,"士林",3159
2022-09-21 16:00:00,"大橋頭",1262
2022-09-21 16:00:00,"松山",1612
2022-09-21 17:00:00,"中山",6444
2022-09-21 17:00:00,"北投",3036
2022-09-21 17:00:00,"北門",1949
2022-09-21 17:00:00,"古亭",5159
2022-09-21 17:00:00,"士林",4960
2022-09-21 17:00:00,"大橋頭",2158
2022-09-21 17:00:00,"松山",2923
2022-09-21 18:00:00,"中山",10002
2022-09-21 18:00:00,"北投",3704
2022-09-21 18:00:00,"北門",2865
2022-09-21 18:00:00,"古亭",7222
2022-09-21 18:00:00,"士林",5721
2022-09-21 18:00:00,"大橋頭",2514
2022-09-21 18:00:00,"松山",5806
2022-09-21 19:00:00,"中山",6360
2022-09-21 19:00:00,"北投",2356
2022-09-21 19:00:00,"北門",1551
2022-09-21 19:00:00,"古亭",4391
2022-09-21 19:00:00,"士林",3443
2022-09-21 19:00:00,"大橋頭",1515
2022-09-21 19:00:00,"松山",4018
