"datetime","mrt_station","mrt_flow"
2023-11-05 18:00:00,"古亭",3346
2023-11-05 18:00:00,"士林",3814
2023-11-05 18:00:00,"大橋頭",1617
2023-11-05 18:00:00,"松山",3088
2023-11-05 19:00:00,"中山",5769
2023-11-05 19:00:00,"北投",1962
2023-11-05 19:00:00,"北門",1510
2023-11-05 19:00:00,"古亭",2306
2023-11-05 19:00:00,"士林",2696
2023-11-05 19:00:00,"大橋頭",1348
2023-11-05 19:00:00,"松山",2960
2023-11-05 20:00:00,"中山",5242
2023-11-05 20:00:00,"北投",1540
2023-11-05 20:00:00,"北門",1505
2023-11-05 20:00:00,"古亭",2088
2023-11-05 20:00:00,"士林",2226
2023-11-05 20:00:00,"大橋頭",1137
2023-11-05 20:00:00,"松山",3234
2023-11-05 21:00:00,"中山",4885
2023-11-05 21:00:00,"北投",1313
2023-11-05 21:00:00,"北門",1172
2023-11-05 21:00:00,"古亭",2045
2023-11-05 21:00:00,"士林",1853
2023-11-05 21:00:00,"大橋頭",1119
2023-11-05 21:00:00,"松山",2492
2023-11-05 22:00:00,"中山",3249
2023-11-05 22:00:00,"北投",946
2023-11-05 22:00:00,"北門",746
2023-11-05 22:00:00,"古亭",1363
2023-11-05 22:00:00,"士林",1332
2023-11-05 22:00:00,"大橋頭",812
2023-11-05 22:00:00,"松山",1811
2023-11-05 23:00:00,"中山",1111
2023-11-05 23:00:00,"北投",432
2023-11-05 23:00:00,"北門",271
2023-11-05 23:00:00,"古亭",603
2023-11-05 23:00:00,"士林",550
2023-11-05 23:00:00,"大橋頭",428
2023-11-05 23:00:00,"松山",769
NA,"中山",334
NA,"北投",119
NA,"北門",117
NA,"古亭",263
NA,"士林",162
NA,"大橋頭",81
NA,"松山",209
NA,"中山",15
NA,"北投",10
NA,"北門",4
NA,"古亭",7
NA,"士林",2
NA,"大橋頭",2
NA,"松山",0
2023-11-06 05:00:00,"中山",0
2023-11-06 05:00:00,"北投",0
2023-11-06 05:00:00,"北門",0
2023-11-06 05:00:00,"古亭",0
2023-11-06 05:00:00,"士林",9
2023-11-06 05:00:00,"大橋頭",0
2023-11-06 05:00:00,"松山",0
2023-11-06 06:00:00,"中山",560
2023-11-06 06:00:00,"北投",1052
2023-11-06 06:00:00,"北門",451
2023-11-06 06:00:00,"古亭",735
2023-11-06 06:00:00,"士林",1102
2023-11-06 06:00:00,"大橋頭",493
2023-11-06 06:00:00,"松山",722
2023-11-06 07:00:00,"中山",2250
2023-11-06 07:00:00,"北投",3682
2023-11-06 07:00:00,"北門",2043
2023-11-06 07:00:00,"古亭",3449
2023-11-06 07:00:00,"士林",4522
2023-11-06 07:00:00,"大橋頭",2185
2023-11-06 07:00:00,"松山",3444
2023-11-06 08:00:00,"中山",6497
2023-11-06 08:00:00,"北投",3759
2023-11-06 08:00:00,"北門",3948
2023-11-06 08:00:00,"古亭",7205
2023-11-06 08:00:00,"士林",4429
2023-11-06 08:00:00,"大橋頭",3124
2023-11-06 08:00:00,"松山",7182
2023-11-06 09:00:00,"中山",4025
2023-11-06 09:00:00,"北投",2265
2023-11-06 09:00:00,"北門",1757
2023-11-06 09:00:00,"古亭",4317
2023-11-06 09:00:00,"士林",3424
2023-11-06 09:00:00,"大橋頭",1475
2023-11-06 09:00:00,"松山",3628
2023-11-06 10:00:00,"中山",2928
2023-11-06 10:00:00,"北投",1517
2023-11-06 10:00:00,"北門",1219
2023-11-06 10:00:00,"古亭",2649
2023-11-06 10:00:00,"士林",2157
2023-11-06 10:00:00,"大橋頭",1043
2023-11-06 10:00:00,"松山",1567
2023-11-06 11:00:00,"中山",3731
2023-11-06 11:00:00,"北投",1506
2023-11-06 11:00:00,"北門",1070
2023-11-06 11:00:00,"古亭",2416
2023-11-06 11:00:00,"士林",2251
2023-11-06 11:00:00,"大橋頭",993
2023-11-06 11:00:00,"松山",1387
2023-11-06 12:00:00,"中山",4260
2023-11-06 12:00:00,"北投",1603
2023-11-06 12:00:00,"北門",1156
2023-11-06 12:00:00,"古亭",2837
2023-11-06 12:00:00,"士林",2501
2023-11-06 12:00:00,"大橋頭",1026
2023-11-06 12:00:00,"松山",1520
2023-11-06 13:00:00,"中山",4229
2023-11-06 13:00:00,"北投",1453
2023-11-06 13:00:00,"北門",1235
2023-11-06 13:00:00,"古亭",2937
2023-11-06 13:00:00,"士林",2446
2023-11-06 13:00:00,"大橋頭",1075
2023-11-06 13:00:00,"松山",1667
2023-11-06 14:00:00,"中山",4351
2023-11-06 14:00:00,"北投",1482
2023-11-06 14:00:00,"北門",1199
2023-11-06 14:00:00,"古亭",2516
2023-11-06 14:00:00,"士林",2330
2023-11-06 14:00:00,"大橋頭",955
2023-11-06 14:00:00,"松山",1400
2023-11-06 15:00:00,"中山",4334
2023-11-06 15:00:00,"北投",1471
2023-11-06 15:00:00,"北門",1221
2023-11-06 15:00:00,"古亭",2680
2023-11-06 15:00:00,"士林",2523
2023-11-06 15:00:00,"大橋頭",1090
2023-11-06 15:00:00,"松山",1519
2023-11-06 16:00:00,"中山",5143
2023-11-06 16:00:00,"北投",2131
2023-11-06 16:00:00,"北門",1565
2023-11-06 16:00:00,"古亭",3427
2023-11-06 16:00:00,"士林",3488
2023-11-06 16:00:00,"大橋頭",1411
2023-11-06 16:00:00,"松山",2049
2023-11-06 17:00:00,"中山",7016
2023-11-06 17:00:00,"北投",3144
2023-11-06 17:00:00,"北門",2705
2023-11-06 17:00:00,"古亭",5573
2023-11-06 17:00:00,"士林",5372
2023-11-06 17:00:00,"大橋頭",2160
2023-11-06 17:00:00,"松山",4163
2023-11-06 18:00:00,"中山",10212
2023-11-06 18:00:00,"北投",3942
2023-11-06 18:00:00,"北門",3752
2023-11-06 18:00:00,"古亭",7710
2023-11-06 18:00:00,"士林",5938
2023-11-06 18:00:00,"大橋頭",2974
2023-11-06 18:00:00,"松山",7478
2023-11-06 19:00:00,"中山",6749
2023-11-06 19:00:00,"北投",2625
2023-11-06 19:00:00,"北門",2050
2023-11-06 19:00:00,"古亭",4700
2023-11-06 19:00:00,"士林",3886
2023-11-06 19:00:00,"大橋頭",1661
2023-11-06 19:00:00,"松山",5337
2023-11-06 20:00:00,"中山",4676
2023-11-06 20:00:00,"北投",1629
2023-11-06 20:00:00,"北門",1166
2023-11-06 20:00:00,"古亭",2843
2023-11-06 20:00:00,"士林",2326
2023-11-06 20:00:00,"大橋頭",1055
2023-11-06 20:00:00,"松山",3172
2023-11-06 21:00:00,"中山",4432
2023-11-06 21:00:00,"北投",1523
2023-11-06 21:00:00,"北門",1021
2023-11-06 21:00:00,"古亭",2783
2023-11-06 21:00:00,"士林",2112
2023-11-06 21:00:00,"大橋頭",1000
2023-11-06 21:00:00,"松山",2406
2023-11-06 22:00:00,"中山",3253
2023-11-06 22:00:00,"北投",1126
2023-11-06 22:00:00,"北門",602
2023-11-06 22:00:00,"古亭",2045
2023-11-06 22:00:00,"士林",1481
2023-11-06 22:00:00,"大橋頭",699
2023-11-06 22:00:00,"松山",1681
2023-11-06 23:00:00,"中山",872
2023-11-06 23:00:00,"北投",366
2023-11-06 23:00:00,"北門",228
2023-11-06 23:00:00,"古亭",659
2023-11-06 23:00:00,"士林",470
2023-11-06 23:00:00,"大橋頭",294
2023-11-06 23:00:00,"松山",634
NA,"中山",418
NA,"北投",155
NA,"北門",129
NA,"古亭",254
NA,"士林",190
NA,"大橋頭",92
NA,"松山",272
NA,"中山",20
NA,"北投",9
NA,"北門",3
NA,"古亭",4
NA,"士林",2
NA,"大橋頭",0
NA,"松山",0
2023-11-07 05:00:00,"中山",2
2023-11-07 05:00:00,"北投",2
2023-11-07 05:00:00,"北門",0
2023-11-07 05:00:00,"古亭",2
2023-11-07 05:00:00,"士林",13
2023-11-07 05:00:00,"大橋頭",0
2023-11-07 05:00:00,"松山",0
2023-11-07 06:00:00,"中山",503
2023-11-07 06:00:00,"北投",1074
2023-11-07 06:00:00,"北門",488
2023-11-07 06:00:00,"古亭",721
2023-11-07 06:00:00,"士林",1013
2023-11-07 06:00:00,"大橋頭",518
2023-11-07 06:00:00,"松山",714
2023-11-07 07:00:00,"中山",2224
2023-11-07 07:00:00,"北投",3971
2023-11-07 07:00:00,"北門",2078
2023-11-07 07:00:00,"古亭",3621
2023-11-07 07:00:00,"士林",4498
2023-11-07 07:00:00,"大橋頭",2291
2023-11-07 07:00:00,"松山",3416
2023-11-07 08:00:00,"中山",6574
2023-11-07 08:00:00,"北投",3970
2023-11-07 08:00:00,"北門",4035
2023-11-07 08:00:00,"古亭",7428
2023-11-07 08:00:00,"士林",4545
2023-11-07 08:00:00,"大橋頭",3229
2023-11-07 08:00:00,"松山",7414
2023-11-07 09:00:00,"中山",4007
2023-11-07 09:00:00,"北投",2448
2023-11-07 09:00:00,"北門",1817
2023-11-07 09:00:00,"古亭",4698
2023-11-07 09:00:00,"士林",3499
2023-11-07 09:00:00,"大橋頭",1646
2023-11-07 09:00:00,"松山",3762
2023-11-07 10:00:00,"中山",3221
2023-11-07 10:00:00,"北投",1718
2023-11-07 10:00:00,"北門",1283
2023-11-07 10:00:00,"古亭",2857
2023-11-07 10:00:00,"士林",2328
2023-11-07 10:00:00,"大橋頭",1078
2023-11-07 10:00:00,"松山",1608
2023-11-07 11:00:00,"中山",3731
2023-11-07 11:00:00,"北投",1747
2023-11-07 11:00:00,"北門",1106
2023-11-07 11:00:00,"古亭",2454
2023-11-07 11:00:00,"士林",2249
2023-11-07 11:00:00,"大橋頭",913
2023-11-07 11:00:00,"松山",1399
2023-11-07 12:00:00,"中山",4090
2023-11-07 12:00:00,"北投",1589
2023-11-07 12:00:00,"北門",1270
2023-11-07 12:00:00,"古亭",2858
2023-11-07 12:00:00,"士林",2688
2023-11-07 12:00:00,"大橋頭",999
2023-11-07 12:00:00,"松山",1622
2023-11-07 13:00:00,"中山",4164
2023-11-07 13:00:00,"北投",1538
2023-11-07 13:00:00,"北門",1334
2023-11-07 13:00:00,"古亭",3130
2023-11-07 13:00:00,"士林",2668
2023-11-07 13:00:00,"大橋頭",1093
2023-11-07 13:00:00,"松山",1660
2023-11-07 14:00:00,"中山",4321
2023-11-07 14:00:00,"北投",1430
2023-11-07 14:00:00,"北門",1280
2023-11-07 14:00:00,"古亭",2749
2023-11-07 14:00:00,"士林",2601
2023-11-07 14:00:00,"大橋頭",940
2023-11-07 14:00:00,"松山",1389
2023-11-07 15:00:00,"中山",4458
2023-11-07 15:00:00,"北投",1553
2023-11-07 15:00:00,"北門",1274
2023-11-07 15:00:00,"古亭",2757
2023-11-07 15:00:00,"士林",2693
2023-11-07 15:00:00,"大橋頭",1066
2023-11-07 15:00:00,"松山",1561
2023-11-07 16:00:00,"中山",5144
2023-11-07 16:00:00,"北投",2242
2023-11-07 16:00:00,"北門",1693
2023-11-07 16:00:00,"古亭",3686
2023-11-07 16:00:00,"士林",3692
2023-11-07 16:00:00,"大橋頭",1435
2023-11-07 16:00:00,"松山",2313
2023-11-07 17:00:00,"中山",7434
2023-11-07 17:00:00,"北投",3272
2023-11-07 17:00:00,"北門",2909
2023-11-07 17:00:00,"古亭",5967
2023-11-07 17:00:00,"士林",5983
2023-11-07 17:00:00,"大橋頭",2351
2023-11-07 17:00:00,"松山",4320
2023-11-07 18:00:00,"中山",10842
2023-11-07 18:00:00,"北投",3915
2023-11-07 18:00:00,"北門",3895
2023-11-07 18:00:00,"古亭",8025
2023-11-07 18:00:00,"士林",6454
2023-11-07 18:00:00,"大橋頭",3123
2023-11-07 18:00:00,"松山",7521
2023-11-07 19:00:00,"中山",7092
2023-11-07 19:00:00,"北投",2675
2023-11-07 19:00:00,"北門",2174
2023-11-07 19:00:00,"古亭",4880
2023-11-07 19:00:00,"士林",3798
2023-11-07 19:00:00,"大橋頭",1729
2023-11-07 19:00:00,"松山",5474
2023-11-07 20:00:00,"中山",5007
2023-11-07 20:00:00,"北投",1739
2023-11-07 20:00:00,"北門",1245
2023-11-07 20:00:00,"古亭",3059
2023-11-07 20:00:00,"士林",2441
2023-11-07 20:00:00,"大橋頭",1186
2023-11-07 20:00:00,"松山",2908
2023-11-07 21:00:00,"中山",5027
2023-11-07 21:00:00,"北投",1603
2023-11-07 21:00:00,"北門",1041
2023-11-07 21:00:00,"古亭",3009
2023-11-07 21:00:00,"士林",2299
2023-11-07 21:00:00,"大橋頭",1084
2023-11-07 21:00:00,"松山",2712
2023-11-07 22:00:00,"中山",3562
2023-11-07 22:00:00,"北投",1125
2023-11-07 22:00:00,"北門",703
2023-11-07 22:00:00,"古亭",2309
2023-11-07 22:00:00,"士林",1705
2023-11-07 22:00:00,"大橋頭",744
2023-11-07 22:00:00,"松山",1745
2023-11-07 23:00:00,"中山",1065
2023-11-07 23:00:00,"北投",447
2023-11-07 23:00:00,"北門",293
2023-11-07 23:00:00,"古亭",693
2023-11-07 23:00:00,"士林",482
2023-11-07 23:00:00,"大橋頭",323
2023-11-07 23:00:00,"松山",749
NA,"中山",448
NA,"北投",157
NA,"北門",167
NA,"古亭",288
NA,"士林",184
NA,"大橋頭",114
NA,"松山",231
NA,"中山",29
NA,"北投",15
NA,"北門",4
NA,"古亭",9
NA,"士林",3
NA,"大橋頭",1
NA,"松山",0
2023-11-08 05:00:00,"中山",0
2023-11-08 05:00:00,"北投",0
2023-11-08 05:00:00,"北門",0
2023-11-08 05:00:00,"古亭",4
2023-11-08 05:00:00,"士林",8
2023-11-08 05:00:00,"大橋頭",2
2023-11-08 05:00:00,"松山",0
2023-11-08 06:00:00,"中山",550
2023-11-08 06:00:00,"北投",959
2023-11-08 06:00:00,"北門",455
2023-11-08 06:00:00,"古亭",810
2023-11-08 06:00:00,"士林",1026
2023-11-08 06:00:00,"大橋頭",525
2023-11-08 06:00:00,"松山",719
2023-11-08 07:00:00,"中山",2322
2023-11-08 07:00:00,"北投",3935
2023-11-08 07:00:00,"北門",2051
2023-11-08 07:00:00,"古亭",3585
2023-11-08 07:00:00,"士林",4470
2023-11-08 07:00:00,"大橋頭",2363
2023-11-08 07:00:00,"松山",3601
2023-11-08 08:00:00,"中山",6422
2023-11-08 08:00:00,"北投",4151
2023-11-08 08:00:00,"北門",3962
2023-11-08 08:00:00,"古亭",7397
2023-11-08 08:00:00,"士林",4615
2023-11-08 08:00:00,"大橋頭",3110
2023-11-08 08:00:00,"松山",7302
2023-11-08 09:00:00,"中山",3849
2023-11-08 09:00:00,"北投",2286
2023-11-08 09:00:00,"北門",1843
2023-11-08 09:00:00,"古亭",4581
2023-11-08 09:00:00,"士林",3475
2023-11-08 09:00:00,"大橋頭",1605
2023-11-08 09:00:00,"松山",3713
2023-11-08 10:00:00,"中山",3312
2023-11-08 10:00:00,"北投",1691
2023-11-08 10:00:00,"北門",1257
2023-11-08 10:00:00,"古亭",2756
2023-11-08 10:00:00,"士林",2356
2023-11-08 10:00:00,"大橋頭",1098
2023-11-08 10:00:00,"松山",1623
2023-11-08 11:00:00,"中山",3816
2023-11-08 11:00:00,"北投",1662
2023-11-08 11:00:00,"北門",1077
2023-11-08 11:00:00,"古亭",2555
2023-11-08 11:00:00,"士林",2399
2023-11-08 11:00:00,"大橋頭",975
2023-11-08 11:00:00,"松山",1385
2023-11-08 12:00:00,"中山",4357
2023-11-08 12:00:00,"北投",1614
2023-11-08 12:00:00,"北門",1227
2023-11-08 12:00:00,"古亭",2992
2023-11-08 12:00:00,"士林",2836
2023-11-08 12:00:00,"大橋頭",1090
2023-11-08 12:00:00,"松山",1673
2023-11-08 13:00:00,"中山",4506
2023-11-08 13:00:00,"北投",1718
2023-11-08 13:00:00,"北門",1441
2023-11-08 13:00:00,"古亭",3084
2023-11-08 13:00:00,"士林",2772
2023-11-08 13:00:00,"大橋頭",1078
2023-11-08 13:00:00,"松山",1712
2023-11-08 14:00:00,"中山",4366
2023-11-08 14:00:00,"北投",1526
2023-11-08 14:00:00,"北門",1231
2023-11-08 14:00:00,"古亭",2781
2023-11-08 14:00:00,"士林",2663
2023-11-08 14:00:00,"大橋頭",1006
2023-11-08 14:00:00,"松山",1431
2023-11-08 15:00:00,"中山",4581
2023-11-08 15:00:00,"北投",1514
2023-11-08 15:00:00,"北門",1325
2023-11-08 15:00:00,"古亭",2762
2023-11-08 15:00:00,"士林",2644
2023-11-08 15:00:00,"大橋頭",1200
2023-11-08 15:00:00,"松山",1666
2023-11-08 16:00:00,"中山",5293
2023-11-08 16:00:00,"北投",2377
2023-11-08 16:00:00,"北門",1758
2023-11-08 16:00:00,"古亭",3646
2023-11-08 16:00:00,"士林",3781
2023-11-08 16:00:00,"大橋頭",1284
2023-11-08 16:00:00,"松山",2276
2023-11-08 17:00:00,"中山",7921
2023-11-08 17:00:00,"北投",3319
2023-11-08 17:00:00,"北門",2977
2023-11-08 17:00:00,"古亭",5993
2023-11-08 17:00:00,"士林",5778
2023-11-08 17:00:00,"大橋頭",2341
2023-11-08 17:00:00,"松山",4301
2023-11-08 18:00:00,"中山",11032
2023-11-08 18:00:00,"北投",4050
2023-11-08 18:00:00,"北門",3894
2023-11-08 18:00:00,"古亭",8172
2023-11-08 18:00:00,"士林",6417
2023-11-08 18:00:00,"大橋頭",3045
2023-11-08 18:00:00,"松山",7597
2023-11-08 19:00:00,"中山",7465
2023-11-08 19:00:00,"北投",2552
2023-11-08 19:00:00,"北門",2123
2023-11-08 19:00:00,"古亭",4807
2023-11-08 19:00:00,"士林",3919
2023-11-08 19:00:00,"大橋頭",1753
2023-11-08 19:00:00,"松山",5456
2023-11-08 20:00:00,"中山",5136
2023-11-08 20:00:00,"北投",1716
2023-11-08 20:00:00,"北門",1159
2023-11-08 20:00:00,"古亭",3034
2023-11-08 20:00:00,"士林",2551
2023-11-08 20:00:00,"大橋頭",1200
2023-11-08 20:00:00,"松山",3114
2023-11-08 21:00:00,"中山",5301
2023-11-08 21:00:00,"北投",1624
2023-11-08 21:00:00,"北門",1060
2023-11-08 21:00:00,"古亭",3196
2023-11-08 21:00:00,"士林",2434
2023-11-08 21:00:00,"大橋頭",1147
2023-11-08 21:00:00,"松山",2817
2023-11-08 22:00:00,"中山",3666
2023-11-08 22:00:00,"北投",1198
2023-11-08 22:00:00,"北門",744
2023-11-08 22:00:00,"古亭",2286
2023-11-08 22:00:00,"士林",1784
2023-11-08 22:00:00,"大橋頭",839
2023-11-08 22:00:00,"松山",1732
2023-11-08 23:00:00,"中山",1215
2023-11-08 23:00:00,"北投",453
2023-11-08 23:00:00,"北門",300
2023-11-08 23:00:00,"古亭",744
2023-11-08 23:00:00,"士林",518
2023-11-08 23:00:00,"大橋頭",366
2023-11-08 23:00:00,"松山",724
NA,"中山",461
NA,"北投",136
NA,"北門",158
NA,"古亭",311
NA,"士林",196
NA,"大橋頭",115
NA,"松山",231
NA,"中山",18
NA,"北投",13
NA,"北門",4
NA,"古亭",7
NA,"士林",3
NA,"大橋頭",1
NA,"松山",2
2023-11-09 05:00:00,"中山",0
2023-11-09 05:00:00,"北投",0
2023-11-09 05:00:00,"北門",0
2023-11-09 05:00:00,"古亭",0
2023-11-09 05:00:00,"士林",9
2023-11-09 05:00:00,"大橋頭",0
2023-11-09 05:00:00,"松山",2
2023-11-09 06:00:00,"中山",551
2023-11-09 06:00:00,"北投",947
2023-11-09 06:00:00,"北門",461
2023-11-09 06:00:00,"古亭",788
2023-11-09 06:00:00,"士林",1015
2023-11-09 06:00:00,"大橋頭",508
2023-11-09 06:00:00,"松山",685
2023-11-09 07:00:00,"中山",2337
2023-11-09 07:00:00,"北投",3822
2023-11-09 07:00:00,"北門",2024
2023-11-09 07:00:00,"古亭",3716
2023-11-09 07:00:00,"士林",4500
2023-11-09 07:00:00,"大橋頭",2343
2023-11-09 07:00:00,"松山",3462
2023-11-09 08:00:00,"中山",6422
2023-11-09 08:00:00,"北投",3966
2023-11-09 08:00:00,"北門",4071
2023-11-09 08:00:00,"古亭",7429
2023-11-09 08:00:00,"士林",4543
2023-11-09 08:00:00,"大橋頭",3184
2023-11-09 08:00:00,"松山",7283
2023-11-09 09:00:00,"中山",4064
2023-11-09 09:00:00,"北投",2342
2023-11-09 09:00:00,"北門",1898
2023-11-09 09:00:00,"古亭",4699
2023-11-09 09:00:00,"士林",3696
2023-11-09 09:00:00,"大橋頭",1656
2023-11-09 09:00:00,"松山",3802
2023-11-09 10:00:00,"中山",3371
2023-11-09 10:00:00,"北投",1714
2023-11-09 10:00:00,"北門",1268
2023-11-09 10:00:00,"古亭",2871
2023-11-09 10:00:00,"士林",2456
2023-11-09 10:00:00,"大橋頭",1192
2023-11-09 10:00:00,"松山",1667
2023-11-09 11:00:00,"中山",3955
2023-11-09 11:00:00,"北投",1611
2023-11-09 11:00:00,"北門",1124
2023-11-09 11:00:00,"古亭",2590
2023-11-09 11:00:00,"士林",2415
2023-11-09 11:00:00,"大橋頭",977
2023-11-09 11:00:00,"松山",1421
2023-11-09 12:00:00,"中山",4386
2023-11-09 12:00:00,"北投",1607
2023-11-09 12:00:00,"北門",1309
2023-11-09 12:00:00,"古亭",3020
2023-11-09 12:00:00,"士林",2763
2023-11-09 12:00:00,"大橋頭",1108
2023-11-09 12:00:00,"松山",1657
2023-11-09 13:00:00,"中山",4546
2023-11-09 13:00:00,"北投",1651
2023-11-09 13:00:00,"北門",1395
2023-11-09 13:00:00,"古亭",3131
2023-11-09 13:00:00,"士林",2701
2023-11-09 13:00:00,"大橋頭",1079
2023-11-09 13:00:00,"松山",1644
2023-11-09 14:00:00,"中山",4405
2023-11-09 14:00:00,"北投",1523
2023-11-09 14:00:00,"北門",1244
2023-11-09 14:00:00,"古亭",2728
2023-11-09 14:00:00,"士林",2700
2023-11-09 14:00:00,"大橋頭",939
2023-11-09 14:00:00,"松山",1457
2023-11-09 15:00:00,"中山",4694
2023-11-09 15:00:00,"北投",1538
2023-11-09 15:00:00,"北門",1385
2023-11-09 15:00:00,"古亭",2671
2023-11-09 15:00:00,"士林",2688
2023-11-09 15:00:00,"大橋頭",1019
2023-11-09 15:00:00,"松山",1668
2023-11-09 16:00:00,"中山",5471
2023-11-09 16:00:00,"北投",2437
2023-11-09 16:00:00,"北門",1707
2023-11-09 16:00:00,"古亭",3782
2023-11-09 16:00:00,"士林",3920
2023-11-09 16:00:00,"大橋頭",1447
2023-11-09 16:00:00,"松山",2317
2023-11-09 17:00:00,"中山",7935
2023-11-09 17:00:00,"北投",3278
2023-11-09 17:00:00,"北門",3150
2023-11-09 17:00:00,"古亭",6043
2023-11-09 17:00:00,"士林",6091
2023-11-09 17:00:00,"大橋頭",2385
2023-11-09 17:00:00,"松山",4335
2023-11-09 18:00:00,"中山",11313
2023-11-09 18:00:00,"北投",4040
2023-11-09 18:00:00,"北門",3969
2023-11-09 18:00:00,"古亭",8130
2023-11-09 18:00:00,"士林",6566
2023-11-09 18:00:00,"大橋頭",3029
2023-11-09 18:00:00,"松山",7590
2023-11-09 19:00:00,"中山",7663
2023-11-09 19:00:00,"北投",2647
2023-11-09 19:00:00,"北門",2249
2023-11-09 19:00:00,"古亭",4925
2023-11-09 19:00:00,"士林",3922
2023-11-09 19:00:00,"大橋頭",1827
2023-11-09 19:00:00,"松山",5450
2023-11-09 20:00:00,"中山",5259
2023-11-09 20:00:00,"北投",1751
2023-11-09 20:00:00,"北門",1266
2023-11-09 20:00:00,"古亭",3107
2023-11-09 20:00:00,"士林",2532
2023-11-09 20:00:00,"大橋頭",1245
2023-11-09 20:00:00,"松山",3133
2023-11-09 21:00:00,"中山",5409
2023-11-09 21:00:00,"北投",1713
2023-11-09 21:00:00,"北門",1201
2023-11-09 21:00:00,"古亭",3346
2023-11-09 21:00:00,"士林",2382
2023-11-09 21:00:00,"大橋頭",1140
2023-11-09 21:00:00,"松山",2752
2023-11-09 22:00:00,"中山",3848
2023-11-09 22:00:00,"北投",1190
2023-11-09 22:00:00,"北門",773
2023-11-09 22:00:00,"古亭",2538
2023-11-09 22:00:00,"士林",1737
2023-11-09 22:00:00,"大橋頭",901
2023-11-09 22:00:00,"松山",1980
2023-11-09 23:00:00,"中山",1325
2023-11-09 23:00:00,"北投",525
2023-11-09 23:00:00,"北門",308
2023-11-09 23:00:00,"古亭",764
2023-11-09 23:00:00,"士林",556
2023-11-09 23:00:00,"大橋頭",380
2023-11-09 23:00:00,"松山",837
NA,"中山",866
NA,"北投",276
NA,"北門",211
NA,"古亭",434
NA,"士林",361
NA,"大橋頭",222
NA,"松山",310
NA,"中山",36
NA,"北投",16
NA,"北門",7
NA,"古亭",10
NA,"士林",6
NA,"大橋頭",2
NA,"松山",1
2023-11-10 05:00:00,"中山",0
2023-11-10 05:00:00,"北投",0
2023-11-10 05:00:00,"北門",0
2023-11-10 05:00:00,"古亭",0
2023-11-10 05:00:00,"士林",7
2023-11-10 05:00:00,"大橋頭",2
2023-11-10 05:00:00,"松山",0
2023-11-10 06:00:00,"中山",571
2023-11-10 06:00:00,"北投",941
2023-11-10 06:00:00,"北門",457
2023-11-10 06:00:00,"古亭",792
2023-11-10 06:00:00,"士林",978
2023-11-10 06:00:00,"大橋頭",500
2023-11-10 06:00:00,"松山",710
2023-11-10 07:00:00,"中山",2263
2023-11-10 07:00:00,"北投",3900
2023-11-10 07:00:00,"北門",2066
2023-11-10 07:00:00,"古亭",3736
2023-11-10 07:00:00,"士林",4507
2023-11-10 07:00:00,"大橋頭",2313
2023-11-10 07:00:00,"松山",3517
2023-11-10 08:00:00,"中山",6314
2023-11-10 08:00:00,"北投",3936
2023-11-10 08:00:00,"北門",3851
2023-11-10 08:00:00,"古亭",7167
2023-11-10 08:00:00,"士林",4685
2023-11-10 08:00:00,"大橋頭",3078
2023-11-10 08:00:00,"松山",6967
2023-11-10 09:00:00,"中山",3926
2023-11-10 09:00:00,"北投",2336
2023-11-10 09:00:00,"北門",1809
2023-11-10 09:00:00,"古亭",4281
2023-11-10 09:00:00,"士林",3800
2023-11-10 09:00:00,"大橋頭",1592
2023-11-10 09:00:00,"松山",3592
2023-11-10 10:00:00,"中山",3668
2023-11-10 10:00:00,"北投",1722
2023-11-10 10:00:00,"北門",1329
2023-11-10 10:00:00,"古亭",2723
2023-11-10 10:00:00,"士林",2501
2023-11-10 10:00:00,"大橋頭",1114
2023-11-10 10:00:00,"松山",1654
2023-11-10 11:00:00,"中山",4505
2023-11-10 11:00:00,"北投",1716
2023-11-10 11:00:00,"北門",1195
2023-11-10 11:00:00,"古亭",2636
2023-11-10 11:00:00,"士林",2532
2023-11-10 11:00:00,"大橋頭",1066
2023-11-10 11:00:00,"松山",1467
2023-11-10 12:00:00,"中山",5204
2023-11-10 12:00:00,"北投",1772
2023-11-10 12:00:00,"北門",1468
2023-11-10 12:00:00,"古亭",3053
2023-11-10 12:00:00,"士林",2867
2023-11-10 12:00:00,"大橋頭",1181
2023-11-10 12:00:00,"松山",1786
2023-11-10 13:00:00,"中山",5401
2023-11-10 13:00:00,"北投",1803
2023-11-10 13:00:00,"北門",1576
2023-11-10 13:00:00,"古亭",3185
2023-11-10 13:00:00,"士林",3014
2023-11-10 13:00:00,"大橋頭",1174
2023-11-10 13:00:00,"松山",1721
2023-11-10 14:00:00,"中山",5597
2023-11-10 14:00:00,"北投",1671
2023-11-10 14:00:00,"北門",1543
2023-11-10 14:00:00,"古亭",2830
2023-11-10 14:00:00,"士林",3008
2023-11-10 14:00:00,"大橋頭",1068
2023-11-10 14:00:00,"松山",1537
2023-11-10 15:00:00,"中山",5491
2023-11-10 15:00:00,"北投",1758
2023-11-10 15:00:00,"北門",1556
2023-11-10 15:00:00,"古亭",3045
2023-11-10 15:00:00,"士林",3249
2023-11-10 15:00:00,"大橋頭",1272
2023-11-10 15:00:00,"松山",1743
2023-11-10 16:00:00,"中山",6959
2023-11-10 16:00:00,"北投",2658
2023-11-10 16:00:00,"北門",2005
2023-11-10 16:00:00,"古亭",3950
